timestamp,average_fare,rides_completed,driver_availability,surge_multiplier,vehicle_type,weather,traffic_index,special_event
2021-02-07 20:00:00,90.14223337596631,127.0,30.0,1.2,car,Rainy,79.0,0.0
2021-02-07 20:00:00,41.012117155317405,220.0,30.0,1.5,auto,Stormy,88.0,0.0
,90.21744742804076,,37.00537390059601,,car,Clear,,
2021-02-07 21:00:00,46.612794432531096,565.0,60.303595292002086,1.0,auto,Cloudy,34.0,0.0
2021-02-07 21:00:00,27.078216537248323,1074.0,78.92311293182992,1.4,bike,Clear,43.0,1.0
2021-02-07 22:00:00,45.3268800900679,604.0,40.36923675771332,1.0,,Clear,53.0,0.0
2021-02-07 22:00:00,25.341020924313508,1179.0,55.170676231047466,1.3,bike,Clear,84.0,0.0
2021-02-07 22:00:00,92.60351223546148,191.0,30.0,1.2,car,Stormy,36.0,0.0
2021-02-07 23:00:00,43.84214329870239,509.0,42.76287765301725,1.0,,Clear,59.0,0.0
,27.7839045600747,,58.86495177177176,,bike,Clear,,
2021-02-07 23:00:00,93.1338564650245,96.0,30.0,1.3,,Cloudy,86.0,0.0
2021-02-08 00:00:00,26.39881050557621,383.0,45.51888015001983,1.0,bike,Cloudy,25.0,0.0
2021-02-08 00:00:00,93.62577791218216,65.0,30.0,1.0,car,Cloudy,64.0,0.0
2021-02-08 00:00:00,44.21750395120246,199.0,33.77166942677292,1.4,auto,Clear,57.0,1.0
2021-02-08 01:00:00,95.10584800875822,57.0,30.0,1.0,car,Clear,71.0,0.0
2021-02-08 01:00:00,44.58007001792894,220.0,44.97976266867598,1.0,auto,Clear,38.0,0.0
2021-02-08 01:00:00,27.784792239860536,288.0,54.33816652730161,1.3,bike,Clear,95.0,0.0
2021-02-08 02:00:00,95.55706860961044,37.0,30.0,1.3,,Clear,86.0,0.0
2021-02-08 02:00:00,44.33260455652704,132.0,30.0,1.3,,Clear,83.0,0.0
2021-02-08 02:00:00,26.74455499423205,382.0,46.157949365993225,1.0,bike,Clear,45.0,0.0
2021-02-08 03:00:00,44.61374550945967,95.0,30.0,1.3,auto,Clear,87.0,0.0
2021-02-08 03:00:00,27.270560505101944,243.0,46.67308602323941,1.3,,Clear,84.0,0.0
,97.16053146291284,,30.0,,car,Clear,,
,27.70699372911948,,49.36764045155062,,bike,Clear,,
2021-02-08 04:00:00,98.081089254921,65.0,30.0,1.0,car,Clear,66.0,0.0
2021-02-08 04:00:00,44.056798124372776,186.0,31.0835451817066,1.2,auto,Rainy,40.0,0.0
2021-02-08 05:00:00,27.44398056575216,588.0,44.91055773242872,1.5,bike,Rainy,81.0,0.0
2021-02-08 05:00:00,98.16619046163872,241.0,42.218998262492754,1.0,car,Clear,31.0,0.0
,44.86812834207737,,47.01822933598832,,auto,Cloudy,,
,26.90698353732479,,58.42373361300495,,bike,Cloudy,,
2021-02-08 06:00:00,40.4342233265856,482.0,37.35328750853314,1.0,auto,Cloudy,73.0,0.0
2021-02-08 06:00:00,98.44508590617248,167.0,30.0,1.2,car,Stormy,39.0,0.0
2021-02-08 07:00:00,40.04071718535978,253.0,37.34292974918532,1.967613966553134,auto,Rainy,93.0,0.0
2021-02-08 07:00:00,27.298171501738157,1225.0,82.61692947844416,1.467613966553134,bike,Clear,43.0,0.0
2021-02-08 07:00:00,97.52272402023917,257.0,45.50022833778917,1.467613966553134,,Clear,45.0,0.0
,42.75843612743426,,75.71615425049899,,auto,Clear,,
2021-02-08 08:00:00,27.76395760196076,737.0,62.059746644282086,1.5893415877991788,,Rainy,58.0,0.0
2021-02-08 08:00:00,97.1585490261208,233.0,49.912133939267626,1.789341587799179,,Cloudy,49.0,1.0
2021-02-08 09:00:00,25.77061497708728,851.0,65.01540748121002,1.7384433910624946,bike,Clear,93.0,0.0
2021-02-08 09:00:00,95.88984847249922,132.0,30.0,1.4384433910624943,car,Clear,79.0,0.0
2021-02-08 09:00:00,41.49940619294907,652.0,50.84890757882132,1.4384433910624943,auto,Clear,37.0,0.0
2021-02-08 10:00:00,95.59015532939073,172.0,31.927071373193566,1.4,car,Clear,63.0,1.0
,41.06077283738711,,33.952120116077104,,,Rainy,,
2021-02-08 10:00:00,26.30771325888266,702.0,46.515521839046606,1.2,bike,Rainy,41.0,0.0
2021-02-08 11:00:00,93.83158513666623,267.0,34.48503106418784,1.0,,Clear,33.0,0.0
2021-02-08 11:00:00,40.0,131.0,30.0,1.5,auto,Stormy,96.0,0.0
2021-02-08 11:00:00,25.212586608490824,1080.0,54.075642972888126,1.0,bike,Cloudy,67.0,0.0
2021-02-08 12:00:00,93.3465175204988,229.0,51.1710851549192,1.0,car,Clear,29.0,0.0
2021-02-08 12:00:00,26.271474600843604,597.0,74.00127105919132,1.3,bike,Clear,97.0,0.0
2021-02-08 12:00:00,42.19584356958503,287.0,47.48730775090395,1.3,auto,Clear,85.0,0.0
2021-02-08 13:00:00,23.63140832430802,1207.0,53.50846394026252,1.4609914588306567,bike,Clear,23.0,1.0
,92.11761929857826,,30.0,,car,Rainy,,
2021-02-08 13:00:00,40.0,689.0,39.57502776171143,1.4,auto,Clear,29.0,1.0
2021-02-08 14:00:00,23.96558042411281,1178.0,61.31906401397448,1.4,bike,Clear,48.0,1.0
2021-02-08 14:00:00,91.50403959304651,233.0,32.51579780301633,1.6,car,Rainy,28.0,1.0
,40.0,,37.63049650426969,,,Cloudy,,
,24.33152217790968,,71.92781578187908,,bike,Clear,,
2021-02-08 15:00:00,90.03927929829202,125.0,30.0,1.0,car,Cloudy,76.0,0.0
2021-02-08 15:00:00,40.0,462.0,47.446456350480034,1.0,auto,Clear,64.0,0.0
2021-02-08 16:00:00,90.0,49.0,30.0,1.5,,Rainy,94.0,0.0
2021-02-08 16:00:00,42.32338836362633,331.0,50.537700515285394,1.3,auto,Clear,83.0,0.0
2021-02-08 16:00:00,24.9655031312164,841.0,73.60183487840484,1.0,bike,Cloudy,66.0,0.0
2021-02-08 17:00:00,41.824252506433794,856.0,61.81114528066376,1.3507911279315576,auto,Clear,33.0,0.0
2021-02-08 17:00:00,23.42445169738916,1459.0,77.05338309895696,1.7507911279315578,bike,Clear,74.0,1.0
2021-02-08 17:00:00,90.0,365.0,49.97408135585278,1.3507911279315576,car,Clear,26.0,0.0
2021-02-08 18:00:00,40.56571726411901,293.0,34.28917546069691,1.873071165387908,auto,Rainy,86.0,0.0
2021-02-08 18:00:00,22.899246605720226,1102.0,71.61462285938518,1.3730711653879075,bike,Clear,74.0,0.0
2021-02-08 18:00:00,90.0,131.0,30.0,1.6730711653879078,car,Clear,83.0,0.0
2021-02-08 19:00:00,42.86102070075334,670.0,70.74126585529874,1.347755308145659,auto,Clear,63.0,0.0
2021-02-08 19:00:00,90.0,367.0,69.19691549029457,1.347755308145659,car,Clear,27.0,0.0
,24.809934070053224,,67.54226525194402,,bike,Rainy,,
2021-02-08 20:00:00,90.0,64.0,30.0,1.5,car,Rainy,90.0,0.0
2021-02-08 20:00:00,40.93427055575495,245.0,30.0,1.5,auto,Rainy,84.0,0.0
2021-02-08 20:00:00,22.22890275147326,381.0,30.0,1.2,bike,Stormy,44.0,0.0
2021-02-08 21:00:00,90.0,246.0,30.0,1.010863503479568,car,Clear,48.0,0.0
2021-02-08 21:00:00,40.0,189.0,30.0,1.3,auto,Clear,98.0,0.0
2021-02-08 21:00:00,21.794431918334123,1440.0,44.939176246036034,1.1515908232784489,bike,Clear,64.0,0.0
,40.0,,47.9137075083968,,,Clear,,
,24.13642853192711,,72.39134059901893,,bike,Clear,,
2021-02-08 22:00:00,91.79639888741112,177.0,30.24648034229653,1.4,car,Clear,74.0,1.0
,23.66261096831102,,63.03007402377968,,,Clear,,
2021-02-08 23:00:00,92.2337098381032,59.0,30.0,1.3,car,Clear,93.0,0.0
2021-02-08 23:00:00,40.0,382.0,34.307181640039715,1.2,auto,Rainy,55.0,0.0
2021-02-09 00:00:00,23.564075351092896,528.0,41.014342874483305,1.0,,Clear,20.0,0.0
2021-02-09 00:00:00,92.35998706338738,75.0,30.0,1.2,car,Stormy,31.0,0.0
2021-02-09 00:00:00,40.0,238.0,30.0,1.0,auto,Clear,58.0,0.0
2021-02-09 01:00:00,93.01458307058516,57.0,30.0,1.0,car,Cloudy,68.0,0.0
,40.0,,30.0,,auto,Clear,,
2021-02-09 01:00:00,25.2490575964835,208.0,33.42620856381102,1.5,,Rainy,89.0,0.0
2021-02-09 02:00:00,40.03388278815454,203.0,30.41979707749328,1.0,auto,Clear,76.0,0.0
2021-02-09 02:00:00,25.15680035781348,520.0,48.32339456156767,1.0,bike,Clear,47.0,0.0
2021-02-09 02:00:00,93.37778000829492,74.0,30.0,1.0,car,Clear,65.0,0.0
,40.0,,30.0,,auto,Cloudy,,
2021-02-09 03:00:00,24.75044668417473,336.0,43.7900089964673,1.0,,Clear,28.0,0.0
,94.04499129473416,,30.0,,car,Stormy,,
2021-02-09 04:00:00,40.0,253.0,30.0,1.0,auto,Clear,50.0,0.0
,24.37101359800495,,37.31529410307109,,bike,Clear,,
2021-02-09 04:00:00,94.70098680201993,98.0,30.0,1.0,car,Clear,38.0,0.0
,26.179717370743617,,72.03298455376333,,bike,Clear,,
,94.74670432041428,,33.70790506432803,,car,Clear,,
2021-02-09 05:00:00,40.0,537.0,56.6290483850284,1.0,auto,Clear,44.0,0.0
2021-02-09 06:00:00,95.38302409234495,159.0,34.12721511487032,1.0,car,Clear,66.0,0.0
2021-02-09 06:00:00,40.0,584.0,53.06860540011011,1.0,auto,Cloudy,40.0,0.0
,25.988443780150785,,67.49619495289367,,bike,Cloudy,,
2021-02-09 07:00:00,94.44415404051637,236.0,42.93121943329261,1.2585728963394134,car,Clear,45.0,0.0
2021-02-09 07:00:00,40.0,698.0,63.162421554105485,1.2585728963394134,,Clear,27.0,0.0
2021-02-09 07:00:00,27.56097625255779,609.0,53.04470290436974,1.4585728963394131,bike,Rainy,58.0,0.0
,95.05047943424444,,49.62442494735349,,car,Clear,,
2021-02-09 08:00:00,26.59540069180632,1438.0,100.0,1.4167356345784516,,Clear,42.0,0.0
2021-02-09 08:00:00,44.73418985582841,831.0,83.99040240569421,1.816735634578452,auto,Clear,27.0,1.0
2021-02-09 09:00:00,23.97560970928157,1021.0,65.46626417975928,1.5842317087322568,bike,Clear,80.0,0.0
,93.79809525019664,,39.80218148664872,,car,Clear,,
2021-02-09 09:00:00,42.86118477206498,603.0,47.88328068162733,1.2842317087322568,auto,Cloudy,37.0,0.0
2021-02-09 10:00:00,23.23614659595983,1129.0,50.03669993774789,1.3,,Clear,86.0,0.0
2021-02-09 10:00:00,93.27891066292854,207.0,30.0,1.2,,Rainy,42.0,0.0
2021-02-09 10:00:00,40.0,706.0,38.30150453688423,1.0,,Clear,36.0,0.0
,91.50462364780856,,30.0,,,Clear,,
2021-02-09 11:00:00,40.0,523.0,40.76614602331205,1.0,auto,Clear,58.0,0.0
2021-02-09 11:00:00,23.48398410154062,688.0,40.23553356706947,1.2,bike,Rainy,62.0,0.0
2021-02-09 12:00:00,40.0,251.0,35.5240338264231,1.3,auto,Cloudy,93.0,0.0
2021-02-09 12:00:00,23.56265088535222,716.0,44.26345412310052,1.2,bike,Rainy,64.0,0.0
2021-02-09 12:00:00,91.64549448859049,20.0,30.0,1.3,,Clear,99.0,0.0
,40.0,,43.75332286085343,,auto,Rainy,,
2021-02-09 13:00:00,23.347260287188497,800.0,65.26248843839745,1.3,,Clear,99.0,0.0
2021-02-09 13:00:00,90.48535563651288,273.0,43.536496115616174,1.0,car,Cloudy,24.0,0.0
,40.0,,40.77204871037718,,auto,Clear,,
2021-02-09 14:00:00,90.63095668184852,246.0,39.23600870297456,1.0,car,Cloudy,25.0,0.0
2021-02-09 14:00:00,22.540692499793412,905.0,58.44979057165847,1.0,bike,Cloudy,60.0,0.0
,90.0,,31.11899089749273,,car,Stormy,,
,40.0,,41.16131896941263,,auto,Clear,,
,22.63746300969289,,65.06863108131013,,bike,Cloudy,,
,90.0,,30.0,,,Clear,,
2021-02-09 16:00:00,40.0,747.0,38.07315689684102,1.0,,Cloudy,39.0,0.0
,21.056258935676208,,53.863075595335545,,,Clear,,
2021-02-09 17:00:00,90.0,249.0,52.05376147404044,1.2072947899294362,,Cloudy,51.0,0.0
,40.05975382673857,,67.52983248815262,,,Clear,,
2021-02-09 17:00:00,23.02294483473869,858.0,65.8005688066221,1.407294789929436,bike,Rainy,45.0,0.0
,41.01029127749091,,55.1070082268084,,auto,Clear,,
2021-02-09 18:00:00,21.70340946177136,2030.0,80.10868935421405,1.3936416887721503,bike,Clear,35.0,0.0
2021-02-09 18:00:00,90.0,159.0,30.0,1.6936416887721504,,Clear,84.0,0.0
2021-02-09 19:00:00,22.67977404409184,2030.0,93.41384042991616,1.2531332038221148,bike,Clear,41.0,0.0
2021-02-09 19:00:00,90.0,193.0,38.61237128898426,1.6531332038221147,car,Clear,79.0,1.0
2021-02-09 19:00:00,43.111702992517976,902.0,69.69256078291095,1.2531332038221148,,Clear,46.0,0.0
2021-02-09 20:00:00,22.15549251171881,1053.0,71.5915721271826,1.0,bike,Clear,25.0,0.0
2021-02-09 20:00:00,90.0,76.0,30.0,1.3,car,Clear,90.0,0.0
,43.95064285743439,,38.56377010597643,,auto,Cloudy,,
2021-02-09 21:00:00,22.45698044710861,835.0,70.39175038881172,1.0,bike,Clear,56.0,0.0
2021-02-09 21:00:00,42.73487700702818,481.0,55.52807768472254,1.0,auto,Clear,35.0,0.0
2021-02-09 21:00:00,90.0,235.0,46.05499716965793,1.0,car,Clear,26.0,0.0
2021-02-09 22:00:00,43.97147440549849,487.0,45.410231440965,1.2,,Rainy,34.0,0.0
2021-02-09 22:00:00,22.82386943007233,1080.0,69.0362775957177,1.3,bike,Clear,88.0,0.0
2021-02-09 22:00:00,90.0,21.0,30.0,1.3,car,Clear,99.0,0.0
2021-02-09 23:00:00,44.5068351455696,321.0,41.65219729771185,1.3,,Cloudy,80.0,0.0
,23.04197468458529,,61.87258363319985,,bike,Cloudy,,
2021-02-09 23:00:00,90.63315441442596,252.0,44.91635707734276,1.0,car,Cloudy,25.0,0.0
2021-02-10 00:00:00,23.56869720373444,634.0,51.19859976835267,1.0,bike,Clear,43.0,0.0
,91.31237207245044,,30.0,,car,Clear,,
,44.8692888270898,,31.8053565742458,,auto,Clear,,
2021-02-10 01:00:00,92.49056011020906,70.0,30.0,1.2,,Stormy,33.0,0.0
2021-02-10 01:00:00,45.6064626367652,252.0,47.19974229405286,1.0,auto,Clear,20.0,0.0
,24.46572309473004,,48.43668729152973,,,Cloudy,,
2021-02-10 02:00:00,92.70568297536838,42.0,30.0,1.2,car,Stormy,67.0,0.0
,44.82228142536338,,30.0,,,Stormy,,
2021-02-10 02:00:00,23.90843435483857,314.0,45.741088554622536,1.3,,Clear,92.0,0.0
2021-02-10 03:00:00,45.0080059792399,132.0,32.874118412183705,1.0,auto,Clear,75.0,0.0
2021-02-10 03:00:00,24.60759968656355,330.0,50.779207751235525,1.0,bike,Clear,59.0,0.0
2021-02-10 03:00:00,93.60266002493891,87.0,31.81056893728319,1.0,car,Clear,34.0,0.0
2021-02-10 04:00:00,24.179476662021944,438.0,43.8248962268304,1.3,bike,Clear,94.0,0.0
2021-02-10 04:00:00,93.49708224534308,55.0,30.0,1.0,car,Clear,79.0,0.0
2021-02-10 04:00:00,43.21573210269108,161.0,30.0,1.3,,Clear,84.0,0.0
2021-02-10 05:00:00,25.55571677104257,966.0,81.95353816201438,1.4,,Clear,29.0,1.0
,94.98778449355956,,32.32938842155635,,,Clear,,
2021-02-10 05:00:00,45.71672710911066,411.0,53.7176462955452,1.0,auto,Cloudy,60.0,0.0
2021-02-10 06:00:00,94.48979756260552,192.0,30.0,1.0,car,Clear,56.0,0.0
2021-02-10 06:00:00,43.44858065816045,631.0,47.06069204979605,1.0,,Clear,29.0,0.0
2021-02-10 06:00:00,23.904298586076344,1042.0,55.26833128000198,1.0,bike,Cloudy,50.0,0.0
,43.35952021837465,,65.15345449567111,,auto,Clear,,
2021-02-10 07:00:00,25.83643251459237,1416.0,98.2184952312847,1.4821375753058743,bike,Clear,70.0,0.0
2021-02-10 07:00:00,94.15548583536211,246.0,55.57565299204328,1.6821375753058745,car,Stormy,23.0,0.0
,44.999783859005404,,57.21448367381431,,auto,Clear,,
2021-02-10 08:00:00,24.20986571090433,1131.0,77.42128295703232,1.4861785731007762,bike,Clear,73.0,0.0
2021-02-10 08:00:00,93.9799993371449,286.0,48.09062851055245,1.4861785731007762,car,Clear,32.0,0.0
2021-02-10 09:00:00,40.38734407636019,751.0,46.05778697065007,1.4744593170661346,auto,Clear,40.0,0.0
,95.04843533033434,,30.0,,car,Clear,,
2021-02-10 09:00:00,22.851266414628785,1316.0,62.018888462813415,1.4744593170661346,bike,Clear,72.0,0.0
2021-02-10 10:00:00,93.01038021707176,186.0,33.12755452032369,1.0,car,Clear,59.0,0.0
,40.198830858086126,,56.37856061717926,,auto,Clear,,
2021-02-10 10:00:00,23.77603076200572,1055.0,63.02099675310928,1.0,bike,Cloudy,39.0,0.0
2021-02-10 11:00:00,91.84384585326482,212.0,30.0,1.0,car,Cloudy,53.0,0.0
2021-02-10 11:00:00,40.177981936302096,494.0,33.70085669823916,1.2,,Rainy,52.0,0.0
2021-02-10 11:00:00,22.76472983059621,889.0,40.82040629271226,1.2,bike,Rainy,50.0,0.0
,40.0,,37.70562724202585,,auto,Stormy,,
2021-02-10 12:00:00,23.597661628971903,1200.0,69.6092334279219,1.0,bike,Cloudy,35.0,0.0
2021-02-10 12:00:00,92.00214384256748,175.0,34.92704842295257,1.0,,Clear,67.0,0.0
2021-02-10 13:00:00,22.02769763898445,998.0,57.824595548555216,1.3,bike,Clear,89.0,0.0
,90.03687057114702,,30.0,,car,Rainy,,
2021-02-10 13:00:00,40.0,627.0,45.55964369634363,1.0,auto,Clear,37.0,0.0
2021-02-10 14:00:00,21.83437812312911,1207.0,61.47479939644536,1.0,,Clear,62.0,0.0
,90.0,,30.0,,,Clear,,
,40.0,,41.09824259421063,,auto,Clear,,
2021-02-10 15:00:00,90.17622598183507,152.0,30.0,1.2,,Rainy,62.0,0.0
2021-02-10 15:00:00,40.0,638.0,36.17204156767933,1.4,auto,Clear,30.0,1.0
2021-02-10 15:00:00,20.383889124890008,1253.0,49.57145490982835,1.1157610361353532,bike,Clear,30.0,0.0
,40.0,,34.61760856788576,,auto,Clear,,
,21.324264422912503,,61.08998204140612,,bike,Clear,,
2021-02-10 16:00:00,90.0,28.0,30.0,1.5,car,Stormy,96.0,0.0
2021-02-10 17:00:00,40.0,605.0,30.039413656316768,1.347140296288036,auto,Clear,75.0,0.0
2021-02-10 17:00:00,20.0,1786.0,51.67355464370583,1.7292783967183825,bike,Clear,59.0,0.0
2021-02-10 17:00:00,90.0,219.0,30.0,1.4133061983320658,car,Cloudy,67.0,0.0
2021-02-10 18:00:00,40.0,1002.0,42.81847822348244,1.2046369849586602,auto,Clear,48.0,0.0
2021-02-10 18:00:00,20.23161149795548,2413.0,62.52342580568081,1.3686392821209763,,Clear,38.0,0.0
2021-02-10 18:00:00,90.0,108.0,30.0,1.5046369849586605,car,Cloudy,92.0,0.0
2021-02-10 19:00:00,22.17799462216539,1153.0,85.30247790033812,1.7784955687763178,,Clear,84.0,0.0
2021-02-10 19:00:00,90.0,211.0,42.58098513821864,1.4784955687763175,car,Clear,64.0,0.0
2021-02-10 19:00:00,40.0,617.0,59.18878239747456,1.6784955687763177,auto,Rainy,22.0,0.0
,90.0,,30.0,,car,Rainy,,
2021-02-10 20:00:00,40.0,569.0,57.543585345359055,1.0,auto,Clear,38.0,0.0
2021-02-10 20:00:00,22.368836496486797,936.0,71.86293546434719,1.0,bike,Clear,77.0,0.0
,90.14951489814912,,36.52309521442402,,car,Cloudy,,
2021-02-10 21:00:00,40.0,300.0,41.89398330283797,1.3,auto,Clear,87.0,0.0
2021-02-10 21:00:00,22.34155432542008,917.0,65.17175592827428,1.0,bike,Cloudy,46.0,0.0
,90.9342047843544,,30.0,,car,Clear,,
2021-02-10 22:00:00,21.548383241811138,1389.0,56.7104242545854,1.0,bike,Clear,60.0,0.0
2021-02-10 22:00:00,40.0,634.0,39.45890703786697,1.0,auto,Clear,54.0,0.0
2021-02-10 23:00:00,22.676542507197503,1326.0,67.22863118610705,1.0,,Clear,33.0,0.0
2021-02-10 23:00:00,91.4199633492366,112.0,30.0,1.3,car,Clear,84.0,0.0
2021-02-10 23:00:00,40.0,553.0,44.28502751030367,1.0,auto,Clear,64.0,0.0
,23.12503027946414,,42.62373246725088,,bike,Cloudy,,
2021-02-11 00:00:00,91.70011505007652,72.0,30.0,1.4,car,Clear,61.0,1.0
,40.22081032748925,,30.0,,auto,Rainy,,
2021-02-11 01:00:00,92.15762273066252,58.0,30.0,1.0,car,Cloudy,67.0,0.0
2021-02-11 01:00:00,40.0,168.0,30.0,1.0,auto,Clear,69.0,0.0
,22.62070223142449,,40.0327267849635,,bike,Clear,,
2021-02-11 02:00:00,41.02424161423348,103.0,30.0,1.2,,Stormy,71.0,0.0
2021-02-11 02:00:00,25.155624476550592,413.0,53.009504741352266,1.0,bike,Cloudy,32.0,0.0
2021-02-11 02:00:00,92.68857532118656,56.0,30.0,1.0,car,Clear,75.0,0.0
2021-02-11 03:00:00,42.41695153218038,178.0,39.66862569204047,1.0,auto,Clear,44.0,0.0
2021-02-11 03:00:00,24.9934845808202,292.0,52.10875155215806,1.0,bike,Clear,55.0,0.0
2021-02-11 03:00:00,92.9682090793268,84.0,32.72397776146721,1.0,car,Cloudy,30.0,0.0
2021-02-11 04:00:00,24.390133805070505,360.0,42.945191958789074,1.3,bike,Clear,95.0,0.0
,95.4609152617037,,30.0,,car,Cloudy,,
2021-02-11 04:00:00,43.379261664045394,90.0,30.0,1.3,auto,Cloudy,94.0,0.0
2021-02-11 05:00:00,95.15658028223164,74.0,30.0,1.3,car,Clear,92.0,0.0
,42.15542363274117,,33.69029183997943,,auto,Stormy,,
2021-02-11 05:00:00,24.77593668342096,826.0,44.86807145914788,1.2,bike,Rainy,61.0,0.0
,95.0185797462626,,30.0,,car,Rainy,,
,40.68520637914878,,50.908739025169936,,auto,Clear,,
2021-02-11 06:00:00,25.011944483512195,751.0,63.46548559429343,1.0,bike,Cloudy,43.0,0.0
,94.15789316029084,,30.09549615896705,,,Cloudy,,
2021-02-11 07:00:00,40.0,248.0,30.0,1.6284552444951943,auto,Clear,93.0,0.0
,23.19924104751148,,52.878112652807566,,bike,Cloudy,,
2021-02-11 08:00:00,40.0,437.0,41.97259381712971,1.7899964457131008,auto,Cloudy,90.0,0.0
2021-02-11 08:00:00,24.52557755781917,1800.0,78.92699075309926,1.4899964457131007,,Clear,26.0,0.0
2021-02-11 08:00:00,94.43856708894344,301.0,41.29252290066105,1.4899964457131007,car,Clear,46.0,0.0
2021-02-11 09:00:00,24.0019624706438,1232.0,74.14823286549783,1.489085993126776,bike,Clear,22.0,0.0
2021-02-11 09:00:00,93.87704094542686,81.0,30.0,2.389085993126776,car,Rainy,89.0,1.0
,40.0,,57.68983487771988,,auto,Clear,,
2021-02-11 10:00:00,23.478553828677555,1431.0,57.644431704909856,1.0,bike,Clear,39.0,0.0
2021-02-11 10:00:00,94.52010644975772,262.0,30.963454643373773,1.2,,Rainy,20.0,0.0
2021-02-11 10:00:00,40.0,792.0,43.68584111351844,1.4,auto,Cloudy,20.0,1.0
,23.74433722635441,,63.02327925272974,,bike,Clear,,
2021-02-11 11:00:00,40.0,582.0,45.97995364519692,1.0,auto,Clear,49.0,0.0
2021-02-11 11:00:00,93.44412129927623,180.0,30.0,1.0,car,Cloudy,58.0,0.0
2021-02-11 12:00:00,41.00259976084045,593.0,64.56484444231405,1.0,auto,Clear,43.0,0.0
2021-02-11 12:00:00,25.06977247325085,697.0,57.1321763053608,1.2,bike,Rainy,45.0,0.0
,91.91343022416414,,35.75583113122849,,car,Clear,,
2021-02-11 13:00:00,42.64733206270719,641.0,56.04871374909356,1.0,,Clear,39.0,0.0
2021-02-11 13:00:00,23.807443244500263,1187.0,71.51828918145921,1.0,bike,Clear,64.0,0.0
2021-02-11 13:00:00,92.16154929981413,163.0,32.716888595348664,1.0,car,Clear,70.0,0.0
,22.53246988345324,,30.0,,bike,Stormy,,
2021-02-11 14:00:00,90.26894598629568,192.0,30.087638415011597,1.2,,Rainy,38.0,0.0
2021-02-11 14:00:00,40.98750214809457,324.0,31.61745356350499,1.2,auto,Rainy,68.0,0.0
2021-02-11 15:00:00,90.0,283.0,47.56756662165617,1.0,car,Cloudy,20.0,0.0
2021-02-11 15:00:00,40.933683688995714,659.0,56.7871152309172,1.0,auto,Clear,34.0,0.0
2021-02-11 15:00:00,23.18297497945349,1149.0,70.87937483349364,1.4,,Clear,64.0,1.0
2021-02-11 16:00:00,90.0,138.0,35.196454901223014,1.0,car,Clear,75.0,0.0
,44.72096220824758,,54.45925601327298,,auto,Clear,,
2021-02-11 16:00:00,27.0648049236746,844.0,77.35806357095709,1.4,bike,Clear,79.0,1.0
,90.0,,34.26097166154796,,car,Stormy,,
2021-02-11 17:00:00,26.02225633363542,971.0,89.48496354745097,1.455902836640208,,Clear,59.0,0.0
2021-02-11 17:00:00,44.67081528965716,521.0,64.14980643850389,1.455902836640208,auto,Clear,57.0,0.0
2021-02-11 18:00:00,22.49815950118777,1139.0,55.993599471629246,1.4883346676208755,,Rainy,28.0,0.0
2021-02-11 18:00:00,90.0,387.0,53.42969670635704,1.2883346676208758,car,Clear,20.0,0.0
2021-02-11 18:00:00,45.10494704577997,377.0,46.53796124098693,1.988334667620876,auto,Clear,90.0,1.0
2021-02-11 19:00:00,22.027148146133214,1171.0,63.82541435645872,1.6155293185805777,bike,Cloudy,90.0,0.0
,90.0,,30.0,,car,Clear,,
2021-02-11 19:00:00,42.57262854467269,795.0,56.528347627429135,1.7155293185805776,auto,Clear,30.0,1.0
2021-02-11 20:00:00,23.317472003544548,726.0,49.25939133915064,1.2,bike,Rainy,59.0,0.0
2021-02-11 20:00:00,90.0,33.0,30.0,1.5,car,Rainy,97.0,0.0
2021-02-11 20:00:00,41.61813059804389,487.0,49.83478145328511,1.0,auto,Clear,64.0,0.0
2021-02-11 21:00:00,90.48800966108408,220.0,42.28492542170652,1.0,car,Clear,36.0,0.0
2021-02-11 21:00:00,42.0673602580572,494.0,52.96363293283377,1.0,auto,Cloudy,32.0,0.0
,23.358498986655945,,65.77540338286605,,bike,Cloudy,,
2021-02-11 22:00:00,44.91101413697844,525.0,47.94917365207285,1.0,auto,Cloudy,67.0,0.0
2021-02-11 22:00:00,24.133907965585905,1397.0,70.52934007315174,1.0,bike,Cloudy,29.0,0.0
2021-02-11 22:00:00,91.21971391118876,309.0,49.04800759063073,1.0,car,Clear,28.0,0.0
2021-02-11 23:00:00,45.05106230846799,458.0,46.71160948384106,1.0,auto,Clear,74.0,0.0
2021-02-11 23:00:00,24.346208544204167,827.0,48.440583978591086,1.2,,Rainy,67.0,0.0
2021-02-11 23:00:00,91.70951212241272,168.0,31.14221344481524,1.2,car,Rainy,62.0,0.0
2021-02-12 00:00:00,45.94847640539873,281.0,44.80695705856969,1.0,auto,Clear,23.0,0.0
2021-02-12 00:00:00,94.09168219346564,79.0,30.0,1.0,,Cloudy,58.0,0.0
2021-02-12 00:00:00,25.123569945618463,525.0,54.43107546098934,1.0,,Clear,34.0,0.0
2021-02-12 01:00:00,94.59063199508576,96.0,30.0,1.0,car,Cloudy,28.0,0.0
,44.3880258132551,,30.75569622933712,,auto,Clear,,
2021-02-12 01:00:00,24.310862729056403,401.0,42.35713889385516,1.0,bike,Clear,64.0,0.0
2021-02-12 02:00:00,96.0588503130882,79.0,35.17398667863879,1.0,car,Cloudy,30.0,0.0
